Server,DatabaseName,Schema,TableName,View,Merge_Field
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefPractice,PV_RefPractice,PracticeKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefPractice_History,PV_RefPractice_History,"PracticeKey,SysStartTime,SysEndTime"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefProvider,PV_RefProvider,ProviderKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefProvider_History,PV_RefProvider_History,"ProviderKey,SysStartTime,SysEndTime"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefRegion,PV_RefRegion,
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefUnBilledStatus,PV_RefUnBilledStatus,UnBilledStatusKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefUser,PV_RefUser,UserKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefUser_History,PV_RefUser_History,"UserKey,SysStartTime,SysEndTime"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefVirtualVisit,PV_RefVirtualVisit,VirtualVisitType
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefVisitStatus,PV_RefVisitStatus,VisitStatusKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefVisitType,PV_RefVisitType,VisitTypeKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,ArDetail_Full,PV_StgArDetail,"ArDetailPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,ArHeader_Full,PV_StgArHeader,"ArHeaderPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,Chart_CodesDetail_Full,PV_StgChartCodesDetail,"ChartCodesDetailPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,Chart_CodesHeader_Full,PV_StgChartCodesHeader,"ChartCodesHeaderPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,Chart_Full,PV_StgChart,"ChartPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,Chart_XRays_Full,PV_StgChartXRays,"ChartXrayPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,CrgDetail_DiagnosisCodes_Full,PV_StgCrgDetailDiagnosisCodes,UNKNOWN
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,CrgDetail_Full,PV_StgCrgDetail,"CrgDetailPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,CrgHeader_DiagnosisCodes_Full,PV_StgCrgHeaderDiagnosisCodes,"CrgHeaderDiagnosisCodePK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,CrgHeader_Full,PV_StgCrgHeader,"CrgHeaderPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,EraService_Full,PV_StgEraService,"EraServicePK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,EraTrans_Full,PV_StgEraTrans,"EraTransPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,Insurance_Full,PV_StgInsurance,"InsurancePK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,InvoiceWorkList_full,PV_StgInvoiceWorkList,UNKNOWN
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,InvTrans_Full,PV_StgInvTrans,InvTransPK
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,LabCodeHeader_Full,PV_StgLabCodeHeader,"LabCodeHeaderPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,LabOrder_Full,PV_StgLabOrder,"LabOrderPK,regionkey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,LogBook_Full,PV_StgLogBook,"LogBookPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,LogDetail_Full,PV_StgLogDetail,"LogDetailPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,Notes_Full,PV_StgNotes,"NotesPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,PatBilling_Full,PV_StgPatBilling,"PatBillingPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,PatInfo_Full,PV_StgPatInfo,"PatInfoPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,Payment_Batch_Full,PV_StgPaymentBatch,"PaymentBatchPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,Payment_Full,PV_StgPayment,"PaymentPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,Physician_Full,PV_StgPhysician,"PhysicianPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,UacDetail_Full,PV_StgUacDetail,"UacDetailPK,RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,UtilGroup_Full,PV_StgUtilGroup,UtilGroupPK
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,stage,WorkList_full,PV_StgWorkList,"WorkListPK,RegionKey"
Xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactConcuityCalcDetail,ECW_FactConcuityCalcDetail,ConcuityCalcDetailKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactOpenConnectEDR,OpenConnect_FactEDR,OpenConnectEDRKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactOpenConnectEdrPSC,OpenConnect_FactEdrPSC,OpenConnectEDRKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactOpenConnectMessages,OpenConnect_FactMessages,OpenConnectMessageKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactOpenConnectMessagesPSC,OpenConnect_FactMessagesPSC,OpenConnectMessageKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactOpenConnectPscMtxRecon,OpenConnect_FactPscMtxRecon,OpenConnectPscMtxReconKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactOpenConnectSourceCACProCharge,OpenConnect_FactSourceCACProCharge,CACProChargeKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactOpenConnectSourceCernerMasterLog,OpenConnect_FactSourceCernerMasterLog,CernerMasterLogKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactOpenConnectSuppressionDetail,OpenConnect_FactSuppressionDetail,OpenConnectSuppressionDetailKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactOpenConnectSuppressionDetailPSC,OpenConnect_FactSuppressionDetailPSC,OpenConnectSuppressionDetailKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactPatientKeeperChangeData,PK_FactChangeData,PKChangeDataKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactPatientKeeperDiagnosisCodes,PK_FactDiagnosisCodes,PKDiagnosisCodeKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactPatientKeeperEncounter,PK_FactEncounter,PKEncounterKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactPatientKeeperEncounterProvider,PK_FactEncounterProvider,PKEncounterProviderKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactPatientKeeperHoldingBin,PK_FactHoldingBin,HoldingBinKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactPatientKeeperHoldingBinEdits,PK_FactHoldingBinEdits,EditKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactPatientKeeperHoldingBinSummary,PK_FactHoldingBinSummary,HoldingBinSummaryKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactPatientKeeperMIPS,PK_FactMIPS,PKMipsKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactPatientKeeperObservationNote,PK_FactObservationNote,PKObservationNoteKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactPatientKeeperObservationNoteHM,PK_FactObservationNoteHM,PKObservationNoteKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactPatientKeeperRejections,PK_FactRejections,PKRejectionsKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactPatientKeeperSkilledNursingFacilityNote,PK_FactSkilledNursingFacilityNote,PKSkilledNursingFacilityNoteKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactPatientKeeperTransactionDetails,PK_FactTransactionDetails,PKTransactionDetailsKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcFactPatientKeeperTransactionsHistoric,PK_FactTransactionsHistoric,PKTransactionHistoricKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcJuncOpenConnectFirstLastKeyMeasure,OpenConnect_JuncFirstLastKeyMeasure,JuncOpenConnectFirstLastKeyMeasureKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcJuncOpenConnectFirstLastKeyMeasurePSC,OpenConnect_JuncFirstLastKeyMeasurePSC,JuncOpenConnectFirstLastKeyMeasureKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefOpenConnectFacilityCrosswalk,OpenConnect_RefFacilityCrosswalk,OpenConnectFacilityCrosswalkKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPatientKeeperProvider,PK_RefProvider,PKProviderKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPatientKeeperRegion,PK_RefRegion,PKRegionKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtOpenConnectErrorDetail,OpenConnect_RprtErrorDetail,OpenConnectErrorDetailKey
xrpswpdbspgu07.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtOpenConnectErrorDetailPSC,OpenConnect_RprtErrorDetailPSC,OpenConnectErrorDetailKey
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotAR,ECW_FactSnapShotAR,"Snapshotdate, arkey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapshotCCUInventory,ECW_FactSnapshotCCUInventory,"Snapshotdate, CCUInventoryHistoryKey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotChangesInUnits,ECW_FactSnapShotChangesInUnits,"SnapShotDate,UnitsKey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotChargeLine,ECW_FactSnapShotChargeLine,"snapshotdate,chargelinekey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotClaimsOnHold_202507,ECW_FactSnapShotClaimsOnHold,"snapshotdate,claimkey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotClaimUnBilledStatus_202507,ECW_FactSnapShotClaimUnBilledStatus,"snapshotdate,claimkey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotDiagnosis,ECW_FactSnapShotDiagnosis,"snapshotdate,diagnosiskey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotEncountersWithoutClaimsWithPayments,ECW_FactSnapShotEncountersWithoutClaimsWithPayments,"snapshotdate,EncountersWithoutClaimsWithPaymentsKey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotFinancialAdjustmentClaim,ECW_FactSnapShotFinancialAdjustmentClaim,"SnapShotDate,AdjustmentClaimKey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotFinancialAdjustmentLine,ECW_FactSnapShotFinancialAdjustmentLine,"SnapShotDate,AdjustmentLineKey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotIETV2Detail,ECW_FactSnapShotIETV2Detail,"SnapShotDate,IETV2DetailKey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotInitialDenials_202507,ECW_FactSnapShotInitialDenials,"SnapShotDate,claimkey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotPaymentClaim,ECW_FactSnapShotPaymentClaim,"SnapShotDate,PaymentClaimKey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotPaymentLine,ECW_FactSnapShotPaymentLine,"SnapShotDate,PaymentLineKey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotRiskAnalysis,ECW_FactSnapShotRiskAnalysis,"SnapShotDate,RiskAnalysisKey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotTransactionCharge,ECW_FactSnapShotTransactionCharge,"SnapShotDate,TransactionChargeSmryKey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotTransactionContractualAdjustment,ECW_FactSnapShotTransactionContractualAdjustment,"SnapShotDate,TransactionContractualAdjustmentKey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotTransactionFinancialAdjustment,ECW_FactSnapShotTransactionFinancialAdjustment,"SnapShotDate,TransactionFinancialAdjustmentKey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcFactSnapShotTransactionPayment,ECW_FactSnapShotTransactionPayment,"SnapShotDate,TransactionPaymentKey"
Xrpswpdbspgu04.hca.corpad.net,EOM_History,dbo,dwcRprtArtivaTierAmt_202507,Artiva_RprtTierAmt,"snapshotdate, all records"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotAR_202507,EPIC_FactSnapShotAR,"SnapShotDate, ARKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotChangesInUnits_202507,EPIC_FactSnapShotChangesInUnits,"SnapShotDate, UnitsKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotChargeLine_202507,EPIC_FactSnapShotChargeLine,"SnapShotDate, ChareLineKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotClaimsOnHold_202507,EPIC_FactSnapShotClaimsOnHold,"SnapShotDate, ClaimKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotClaimUnBilledStatus_202507,EPIC_FactSnapShotClaimUnBilledStatus,"SnapShotDate, ClaimKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotDiagnosis_202507,EPIC_FactSnapShotDiagnosis,"SnapShotDate, DiagnosisKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotEncountersWithoutClaimsWithPayments_202507,EPIC_FactSnapShotEncountersWithoutClaimsWithPayments,"SnapShotDate,EncountersWithoutClaimsWIthPaymentsKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotFinancialAdjustmentClaim_202507,EPIC_FactSnapShotFinancialAdjustmentClaim,"SnapShotDate, AjustmentClaimKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotFinancialAdjustmentLine_202507,EPIC_FactSnapShotFinancialAdjustmentLine,"SnapShotDate, AdjustmentLineKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotInitialDenials_202507,EPIC_FactSnapShotInitialDenials,"SnapShotDate, ClaimKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotPaymentClaim_202507,EPIC_FactSnapShotPaymentClaim,"SnapShotDate, PaymentClaimKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotPaymentLine_202507,EPIC_FactSnapShotPaymentLine,"SnapShotDate, PaymentLineKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotRiskAnalysis_202507,EPIC_FactSnapShotRiskAnalysis,"SnapShotDate, RiskAnalysisKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotTransactionChargeFull_202507,EPIC_FactSnapShotTransactionCharge,"SnapShotDate, TransactionChargeSmryKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotTransactionContractualAdjustmentFull_202507,EPIC_FactSnapShotTransactionContractualAdjustment,"SnapShotDate, TransactionContractualAdjustmentKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotTransactionFinancialAdjustmentFull_202507,EPIC_FactSnapShotTransactionFinancialAdjustment,"SnapShotDate, TransactionFinancialAdjustmentKey"
xrpswpdbspgu04.hca.corpad.net,EPIC_EOM_History,dbo,dwcFactSnapShotTransactionPaymentFull_202507,EPIC_FactSnapShotTransactionPayment,"SnapShotDate, TransactionPaymentKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotAR_202507,PV_FactSnapShotAR,"SnapShotDate, ARKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotChangesInUnits_202507,PV_FactSnapShotChangesInUnits,"SnapShotDate, UnitsKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotChargeLine_202507,PV_FactSnapShotChargeLine,"SnapShotDate, ChareLineKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotClaimsOnHold_202507,PV_FactSnapShotClaimsOnHold,"SnapShotDate, ClaimKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotClaimUnBilledStatus_202507,PV_FactSnapShotClaimUnBilledStatus,"SnapShotDate, ClaimKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotDiagnosis_202507,PV_FactSnapShotDiagnosis,"SnapShotDate, DiagnosisKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotEncountersWithoutClaimsWithPayments_202507,PV_FactSnapShotEncountersWithoutClaimsWithPayments,"SnapShotDate,EncountersWithoutClaimsWIthPaymentsKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotFinancialAdjustmentClaim_202507,PV_FactSnapShotFinancialAdjustmentClaim,"SnapShotDate, AjustmentClaimKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotFinancialAdjustmentLine_202507,PV_FactSnapShotFinancialAdjustmentLine,"SnapShotDate, AdjustmentLineKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotInitialDenials_202507,PV_FactSnapShotInitialDenials,"SnapShotDate, ClaimKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotInvoice_202507,PV_FactSnapShotInvoice,"SnapShotDate, InvoiceSnapShotKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotPaymentClaim_202507,PV_FactSnapShotPaymentClaim,"SnapShotDate, PaymentClaimKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotPaymentLine_202507,PV_FactSnapShotPaymentLine,"SnapShotDate, PaymentLineKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotRiskAnalysis_202507,PV_FactSnapShotRiskAnalysis,"SnapShotDate, RiskAnalysisKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotTransactionCharge_202507,PV_FactSnapShotTransactionCharge,"SnapShotDate, TransactionChargeSmryKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotTransactionContractualAdjustment_202507,PV_FactSnapShotTransactionContractualAdjustment,"SnapShotDate, TransactionContractualAdjustmentKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotTransactionFinancialAdjustment_202507,PV_FactSnapShotTransactionFinancialAdjustment,"SnapShotDate, TransactionFinancialAdjustmentKey"
xrpswpdbspgu04.hca.corpad.net,PracticeVelocity_EOM_HISTORY,dbo,dwcFactSnapShotTransactionPayment_202507,PV_FactSnapShotTransactionPayment,"SnapShotDate, TransactionPaymentKey"
